1403637132888318976,4.63112,-1.78681,0.57711,0.60632,-0.15637,-0.77635,-0.07223,-0.00080,0.00576,-0.00055,-0.00162,0.02202,0.01948,-0.02300,0.12590,0.05708
1403637132893318912,4.63111,-1.78678,0.57715,0.60636,-0.15640,-0.77631,-0.07222,-0.00063,0.00604,-0.00050,-0.00371,0.01992,0.01110,-0.02300,0.12590,0.05708
1403637132898319104,4.63111,-1.78675,0.57718,0.60639,-0.15641,-0.77628,-0.07222,-0.00034,0.00664,-0.00074,-0.00301,0.01364,0.00203,-0.02300,0.12590,0.05708
1403637132903318784,4.63111,-1.78672,0.57722,0.60641,-0.15641,-0.77626,-0.07225,-0.00006,0.00735,-0.00107,-0.00720,0.00666,-0.01333,-0.02300,0.12590,0.05708
1403637132908318976,4.63111,-1.78668,0.57725,0.60641,-0.15638,-0.77626,-0.07230,0.00015,0.00821,-0.00130,-0.01418,0.00456,-0.02590,-0.02300,0.12590,0.05708
1403637132913319168,4.63111,-1.78663,0.57728,0.60640,-0.15634,-0.77627,-0.07238,0.00029,0.00904,-0.00163,-0.01698,-0.00800,-0.04195,-0.02300,0.12590,0.05708
1403637132918319104,4.63111,-1.78659,0.57731,0.60636,-0.15629,-0.77631,-0.07247,0.00023,0.00949,-0.00158,-0.01837,-0.01429,-0.04475,-0.02300,0.12590,0.05708
1403637132923319040,4.63111,-1.78654,0.57734,0.60632,-0.15623,-0.77634,-0.07258,-0.00019,0.00946,-0.00108,-0.01837,-0.00591,-0.04684,-0.02300,0.12590,0.05708
1403637132928318976,4.63111,-1.78649,0.57738,0.60630,-0.15617,-0.77636,-0.07267,-0.00096,0.00872,-0.00066,-0.01558,-0.00172,-0.03986,-0.02300,0.12590,0.05708
1403637132933319168,4.63110,-1.78646,0.57741,0.60630,-0.15613,-0.77636,-0.07276,-0.00196,0.00721,-0.00030,-0.01628,0.00735,-0.02939,-0.02300,0.12590,0.05708
1403637132938318848,4.63109,-1.78642,0.57745,0.60630,-0.15610,-0.77636,-0.07281,-0.00296,0.00511,-0.00030,-0.00371,0.00317,-0.01193,-0.02300,0.12590,0.05708
1403637132943319040,4.63107,-1.78640,0.57748,0.60631,-0.15610,-0.77635,-0.07282,-0.00378,0.00278,-0.00077,0.00048,0.00596,0.00831,-0.02300,0.12590,0.05708
1403637132948318976,4.63105,-1.78640,0.57751,0.60632,-0.15614,-0.77634,-0.07279,-0.00427,0.00045,-0.00145,-0.00022,-0.00033,0.03205,-0.02300,0.12590,0.05708
1403637132953319168,4.63103,-1.78640,0.57754,0.60632,-0.15622,-0.77632,-0.07273,-0.00442,-0.00164,-0.00182,-0.00092,0.00107,0.05160,-0.02300,0.12590,0.05708
