1403637132888318976,1.93153,-0.83892,-0.31312,0.56644,-0.15262,-0.80392,-0.09781,-0.02771,0.17412,0.24121,-0.09634,0.17174,0.17802,-0.02300,0.12590,0.05708
1403637132988318976,1.93251,-0.80414,-0.28080,0.57484,-0.16176,-0.79522,-0.10495,-0.03893,0.24558,0.35819,-0.15289,0.32254,0.18640,-0.02300,0.12590,0.05708
1403637133088318976,1.92534,-0.78105,-0.23183,0.58763,-0.16582,-0.78422,-0.11042,-0.11932,0.14369,0.65401,-0.06283,0.37071,0.11380,-0.02300,0.12590,0.05708
1403637133188318976,1.91748,-0.77373,-0.18573,0.59799,-0.16493,-0.77594,-0.11458,-0.02285,0.12645,0.27741,0.02094,0.19059,0.07889,-0.02300,0.12590,0.05708
1403637133288319232,1.92528,-0.75268,-0.17893,0.59905,-0.16393,-0.77464,-0.11917,0.11071,0.16215,-0.04506,-0.10053,-0.00698,0.00559,-0.02300,0.12590,0.05708
1403637133388318976,1.93654,-0.74044,-0.18944,0.59634,-0.16197,-0.77700,-0.12005,0.18372,0.24696,-0.15731,-0.03840,-0.05655,0.03491,-0.02300,0.12590,0.05708
1403637133488318976,1.94724,-0.74394,-0.21639,0.59308,-0.16100,-0.77997,-0.11822,0.16465,-0.01652,-0.46257,0.01676,-0.09355,0.06493,-0.02300,0.12590,0.05708
1403637133588318976,1.95871,-0.74916,-0.25747,0.58927,-0.15810,-0.78404,-0.11427,0.10043,-0.07491,-0.37189,0.15080,-0.09983,0.11729,-0.02300,0.12590,0.05708
1403637133688318976,1.97525,-0.74065,-0.28644,0.58333,-0.15587,-0.78909,-0.11296,0.17932,0.12068,-0.18946,0.02234,-0.15638,0.10751,-0.02300,0.12590,0.05708
1403637133788319232,1.99746,-0.73006,-0.30838,0.57241,-0.15709,-0.79719,-0.11025,0.23102,-0.02560,-0.31989,0.14800,-0.37071,0.23736,-0.02300,0.12590,0.05708
1403637133888318976,2.03166,-0.72080,-0.34855,0.55599,-0.16303,-0.80897,-0.09926,0.32831,0.03294,-0.30192,0.05236,-0.40841,0.24853,-0.02300,0.12590,0.05708
1403637133988318976,2.06318,-0.71045,-0.35568,0.54180,-0.16688,-0.81835,-0.09440,0.29921,0.25998,0.23414,-0.04677,-0.23597,0.03840,-0.02300,0.12590,0.05708
1403637134088318976,2.08130,-0.69422,-0.31160,0.53442,-0.16214,-0.82395,-0.09598,0.14312,0.17371,0.56361,0.06912,-0.07400,-0.06283,-0.02300,0.12590,0.05708
1403637134188318976,2.08799,-0.67936,-0.23954,0.53393,-0.15650,-0.82581,-0.09203,0.00212,0.16579,0.89695,0.14102,0.02094,0.03211,-0.02300,0.12590,0.05708
1403637134288319232,2.08190,-0.66606,-0.13780,0.53455,-0.15378,-0.82635,-0.08805,-0.14219,0.02938,1.06214,0.06074,0.01885,0.05655,-0.02300,0.12590,0.05708
1403637134388318976,2.06863,-0.65613,-0.03491,0.53595,-0.15283,-0.82562,-0.08811,-0.11742,0.16670,0.93912,0.00977,0.10542,0.05864,-0.02300,0.12590,0.05708
1403637134488318976,2.06129,-0.63917,0.02721,0.53871,-0.15213,-0.82364,-0.09087,-0.00032,0.23533,0.23127,-0.10472,0.08796,-0.08378,-0.02300,0.12590,0.05708
1403637134588318976,2.06652,-0.60719,0.01872,0.54133,-0.15127,-0.82090,-0.10103,0.07037,0.33005,-0.35713,-0.10681,0.19059,-0.04189,-0.02300,0.12590,0.05708
1403637134688318976,2.06725,-0.58579,-0.03372,0.55037,-0.15243,-0.81402,-0.10598,-0.00609,0.16254,-0.73106,-0.08378,0.31486,0.04887,-0.02300,0.12590,0.05708
1403637134788319232,2.06365,-0.57724,-0.11376,0.56503,-0.15627,-0.80223,-0.11288,-0.03819,-0.01436,-0.86016,-0.14731,0.46286,0.07610,-0.02300,0.12590,0.05708
1403637134888318976,2.06945,-0.57748,-0.20512,0.58067,-0.15917,-0.78917,-0.12126,0.09474,-0.07072,-0.89974,-0.12287,0.37490,0.04887,-0.02300,0.12590,0.05708
1403637134988318976,2.07434,-0.58765,-0.27421,0.59236,-0.16137,-0.77950,-0.12428,0.00306,-0.11756,-0.49120,-0.02932,0.23667,0.13963,-0.02300,0.12590,0.05708
1403637135088318976,2.07483,-0.59648,-0.31480,0.59836,-0.16476,-0.77441,-0.12291,0.11739,0.10034,-0.41352,-0.10891,0.06283,0.17593,-0.02300,0.12590,0.05708
1403637135188318976,2.09531,-0.58968,-0.36851,0.59644,-0.16909,-0.77479,-0.12394,0.27084,0.02256,-0.59358,-0.08308,-0.06912,0.07610,-0.02300,0.12590,0.05708
1403637135288319232,2.12308,-0.58825,-0.41320,0.59201,-0.17224,-0.77736,-0.12476,0.26512,0.15785,-0.12835,-0.12147,-0.09844,0.04677,-0.02300,0.12590,0.05708
1403637135388318976,2.13646,-0.55937,-0.37484,0.58544,-0.17353,-0.78107,-0.13065,-0.02567,0.36091,0.88959,-0.07959,-0.09983,-0.08168,-0.02300,0.12590,0.05708
1403637135488318976,2.12737,-0.51754,-0.25590,0.57907,-0.17063,-0.78535,-0.13707,-0.17725,0.32020,1.38166,-0.01326,-0.11100,-0.00279,-0.02300,0.12590,0.05708
1403637135588318976,2.11167,-0.49475,-0.12582,0.57248,-0.16672,-0.79119,-0.13599,-0.14505,0.11675,1.19913,0.13893,-0.17314,0.03421,-0.02300,0.12590,0.05708
1403637135688318976,2.09657,-0.49168,-0.01230,0.56481,-0.16117,-0.79903,-0.12866,-0.23285,-0.23798,1.03038,0.25621,-0.21084,-0.00908,-0.02300,0.12590,0.05708
1403637135788319232,2.07587,-0.52616,0.06729,0.55685,-0.15684,-0.80753,-0.11495,-0.18253,-0.46825,0.49916,0.28274,-0.25831,0.16546,-0.02300,0.12590,0.05708
1403637135888318976,2.07048,-0.55910,0.08182,0.54681,-0.15689,-0.81619,-0.10107,0.04143,-0.23826,-0.20912,0.18361,-0.28623,0.20106,-0.02300,0.12590,0.05708
1403637135988318976,2.08543,-0.58764,0.02413,0.53470,-0.15984,-0.82514,-0.08768,0.15451,-0.29959,-0.96822,0.14382,-0.35116,0.19687,-0.02300,0.12591,0.05708
